"gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue",,,,,,,,,,
"1934386725	84a4404a-f762-11e1-a439-00145eb45e9a	72e204a7-07ee-4ce5-88e6-22a9e9e4b6bc	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									2009-03-15T00:00:00	15	3	2009	5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	38751				CC_BY_4_0					2020-10-07T11:59:58.140Z		",,,,,,,,,
"1934385304	84a4404a-f762-11e1-a439-00145eb45e9a	41318051-6416-4fcc-b1f4-27d439320ae2	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									2010-02-23T00:00:00	23	2	2010	5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	36951				CC_BY_4_0					2020-10-07T11:59:58.645Z		",,,,,,,,,
"1934384898	84a4404a-f762-11e1-a439-00145eb45e9a	2d01bb79-c8db-49fc-99e8-e9d7463f0565	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									2009-09-12T00:00:00	12	9	2009	5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	36173				CC_BY_4_0					2020-10-07T11:59:58.515Z		",,,,,,,,,
"1934384720	84a4404a-f762-11e1-a439-00145eb45e9a	92b19b37-d9b3-4c92-a48d-aeae5ddd1053	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									2009-01-24T00:00:00	24	1	2009	5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	36020				CC_BY_4_0					2020-10-07T11:59:58.477Z		",,,,,,,,,
"1934384594	84a4404a-f762-11e1-a439-00145eb45e9a	3cade398-3766-4630-b8f2-dae7670f7907	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									2008-06-15T00:00:00	15	6	2008	5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	35861				CC_BY_4_0					2020-10-07T11:59:57.459Z		",,,,,,,,,
"1934384557	84a4404a-f762-11e1-a439-00145eb45e9a	0bfbb05d-e4a6-4fe9-8303-cd9fbc85cbaf	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									2008-06-28T00:00:00	28	6	2008	5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	35881				CC_BY_4_0					2020-10-07T11:59:57.455Z		",,,,,,,,,
"1934384536	84a4404a-f762-11e1-a439-00145eb45e9a	5dcd7c9f-8d47-4c72-8b2f-a1c67ed32631	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	35889				CC_BY_4_0					2020-10-07T11:59:58.423Z		",,,,,,,,,
"1934384519	84a4404a-f762-11e1-a439-00145eb45e9a	2fbe4c54-a619-446f-820d-ebaa5f283ddd	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									2008-06-17T00:00:00	17	6	2008	5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	35883				CC_BY_4_0					2020-10-07T11:59:57.455Z		",,,,,,,,,
"1934384511	84a4404a-f762-11e1-a439-00145eb45e9a	d90ff6e8-5949-449b-be12-a1e3e63e3675	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									2008-07-19T00:00:00	19	7	2008	5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	35862				CC_BY_4_0					2020-10-07T11:59:57.459Z		",,,,,,,,,
"1934384501	84a4404a-f762-11e1-a439-00145eb45e9a	98714c06-5171-4231-a547-4429cef06abf	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									2008-02-21T00:00:00	21	2	2008	5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	35747				CC_BY_4_0					2020-10-07T11:59:57.405Z		",,,,,,,,,
"1934384469	84a4404a-f762-11e1-a439-00145eb45e9a	4d2655c7-ad63-4c58-ba1a-e00275910627	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									2008-03-17T00:00:00	17	3	2008	5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	35750				CC_BY_4_0					2020-10-07T11:59:57.398Z		",,,,,,,,,
"1934384467	84a4404a-f762-11e1-a439-00145eb45e9a	88d520a1-c3b5-47e0-ab3e-e570e9d21637	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									2008-03-14T00:00:00	14	3	2008	5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	35744				CC_BY_4_0					2020-10-07T11:59:57.413Z		",,,,,,,,,
"1934384457	84a4404a-f762-11e1-a439-00145eb45e9a	68655caa-8e2f-45a0-8ef7-f9e24c6f3af7	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									2008-03-14T00:00:00	14	3	2008	5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	35745				CC_BY_4_0					2020-10-07T11:59:57.414Z		",,,,,,,,,
"1934384454	84a4404a-f762-11e1-a439-00145eb45e9a	d029104b-3d56-4320-8749-2bf86a1bf262	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									2008-03-17T00:00:00	17	3	2008	5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	35749				CC_BY_4_0					2020-10-07T11:59:57.406Z		",,,,,,,,,
"1934384449	84a4404a-f762-11e1-a439-00145eb45e9a	dd5ec178-edb5-49f2-b547-b05764d383f5	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									2008-03-14T00:00:00	14	3	2008	5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	35746				CC_BY_4_0					2020-10-07T11:59:57.414Z		",,,,,,,,,
"1934384413	84a4404a-f762-11e1-a439-00145eb45e9a	6404ff09-50a0-47c6-92c4-61ef149ddb52	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									2008-03-01T00:00:00	1	3	2008	5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	35748				CC_BY_4_0					2020-10-07T11:59:57.405Z		",,,,,,,,,
"1934384282	84a4404a-f762-11e1-a439-00145eb45e9a	7e493ea5-7eaf-4984-9fea-dac8ad5847a5	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									2007-11-15T00:00:00	15	11	2007	5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	35523				CC_BY_4_0					2020-10-07T11:59:57.317Z		",,,,,,,,,
"1934384277	84a4404a-f762-11e1-a439-00145eb45e9a	4f046e10-2188-4cf3-aa35-fac929df2c00	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									2008-01-26T00:00:00	26	1	2008	5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	35526				CC_BY_4_0					2020-10-07T11:59:57.380Z		",,,,,,,,,
"1934384251	84a4404a-f762-11e1-a439-00145eb45e9a	dd8e9885-a3e2-4dc5-8c54-59703d36dfc3	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									2007-11-05T00:00:00	5	11	2007	5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	35524				CC_BY_4_0					2020-10-07T11:59:57.317Z		",,,,,,,,,
"1934384236	84a4404a-f762-11e1-a439-00145eb45e9a	bd6de5a9-a084-4911-9db4-10f680477787	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									2007-11-29T00:00:00	29	11	2007	5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	35525				CC_BY_4_0					2020-10-07T11:59:57.317Z		",,,,,,,,,
"1934384233	84a4404a-f762-11e1-a439-00145eb45e9a	05e67913-3fdd-4d85-afc9-0f2fbf3c67ab	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									2007-12-24T00:00:00	24	12	2007	5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	35527				CC_BY_4_0					2020-10-07T11:59:57.380Z		",,,,,,,,,
"1934384200	84a4404a-f762-11e1-a439-00145eb45e9a	b3a6c247-2249-4d95-bb95-362f3e20bc24	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									2008-01-25T00:00:00	25	1	2008	5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	35481				CC_BY_4_0					2020-10-07T11:59:57.325Z		",,,,,,,,,
"1934383915	84a4404a-f762-11e1-a439-00145eb45e9a	829d2627-f8d1-4a9f-9e56-cb0b6a615e68	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									2007-08-23T00:00:00	23	8	2007	5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	34902				CC_BY_4_0					2020-10-07T11:59:57.087Z		",,,,,,,,,
"1934383865	84a4404a-f762-11e1-a439-00145eb45e9a	829e75bb-2305-4b2f-a166-28e1befd1785	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	34887				CC_BY_4_0					2020-10-07T11:59:57.094Z		",,,,,,,,,
"1934383215	84a4404a-f762-11e1-a439-00145eb45e9a	2293ce4e-a57f-4524-85a7-a1fad9dc1ea6	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									2002-12-13T00:00:00	13	12	2002	5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	33100				CC_BY_4_0					2020-10-07T11:59:58.847Z		",,,,,,,,,
"1934382616	84a4404a-f762-11e1-a439-00145eb45e9a	3a5d86c3-581f-4d13-a054-9566178cfec8	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	31992				CC_BY_4_0					2020-10-07T11:59:58.673Z		",,,,,,,,,
"1934364563	84a4404a-f762-11e1-a439-00145eb45e9a	f9745452-018b-48c0-81b1-0cbf4ab6085a	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	NSMT	M	01339				CC_BY_4_0					2020-10-07T11:59:59.444Z		",,,,,,,,,
"1919790557	7e380070-f762-11e1-a439-00145eb45e9a	46349704-4462-4156-b7d9-67a030f52a5a	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	NHMUK	ZOO	1995.0333				CC0_1_0					2020-10-07T12:40:46.523Z		",,,,,,,,,
"1919789967	7e380070-f762-11e1-a439-00145eb45e9a	9f9a0750-52bd-40e8-8436-e6bbb978af6a	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus					PRESENT	4	19456090-b49a-11d8-abeb-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	NHMUK	ZOO	1993.0125-28				CC0_1_0					2020-10-07T12:40:49.617Z		",,,,,,,,,
